"idparada";"codigo";"longitude";"latitude";"terminal"
3716;"14235";-51,19256100000000000;-29,98184200000000000;"N"
3653;"14236";-51,19723300000000000;-29,99637200000000000;"N"
3676;"14237";-51,19464200000000000;-29,98829400000000000;"N"
3794;"14239";-51,17383600000000000;-30,01496200000000000;"N"
3633;"14241";-51,19047100000000000;-30,00733400000000000;"N"
2775;"14242";-51,16388700000000000;-30,06212400000000000;"N"
2774;"14243";-51,16466500000000000;-30,06214500000000000;"N"
2782;"14244";-51,15988200000000000;-30,06340900000000000;"N"
1517;"14246";-51,23485600000000000;-30,03384400000000000;"N"
4290;"14252";-51,10753700000000000;-30,21988000000000000;"N"
1259;"14255";-51,20427700000000000;-30,08212200000000000;"N"
1738;"14256";-51,20278400000000000;-30,08070800000000000;"N"
6044;"14261";-51,18441000000000000;-30,05867700000000000;"N"
5411;"14270";-51,22792700000000000;-30,03271200000000000;"N"
6064;"14273";-51,22797400000000000;-30,03341300000000000;"N"
55;"14276";-51,21990500000000000;-30,15528800000000000;"N"
5291;"14286";-51,11014000000000000;-29,98792500000000000;"N"
4880;"14295";-51,10715000000000000;-29,99449800000000000;"N"
4886;"14288";-51,10946200000000000;-29,98999600000000000;"N"
4868;"14306";-51,11190200000000000;-29,98446300000000000;"N"
2040;"14307";-51,18893100000000000;-30,05410600000000000;"N"
2155;"14310";-51,20490700000000000;-30,03713400000000000;"N"
1656;"14313";-51,21904000000000000;-30,02938100000000000;"N"
3840;"14314";-51,16884100000000000;-29,98698400000000000;"N"
5233;"14319";-51,22240700000000000;-30,02967400000000000;"N"
5503;"14320";-51,14566900000000000;-30,01021700000000000;"N"
4299;"14321";-51,09532500000000000;-30,23498400000000000;"N"
4300;"14322";-51,09522900000000000;-30,23489800000000000;"N"
5333;"14328";-51,22528000000000000;-30,03087600000000000;"N"
1644;"14329";-51,22790300000000000;-30,03357700000000000;"N"
505;"14331";-51,26289300000000000;-30,10497200000000000;"N"
504;"14332";-51,26461300000000000;-30,10445900000000000;"N"
503;"14334";-51,26468500000000000;-30,10452000000000000;"N"
501;"14336";-51,26563400000000000;-30,10272500000000000;"N"
6066;"14338";-51,22100500000000000;-30,02581800000000000;"N"
653;"14341";-51,22723500000000000;-30,14103700000000000;"N"
651;"14343";-51,22686300000000000;-30,14206200000000000;"N"
652;"14342";-51,22724500000000000;-30,14129800000000000;"N"
650;"14345";-51,22666200000000000;-30,14256900000000000;"N"
649;"14356";-51,22531600000000000;-30,14518100000000000;"N"
648;"14350";-51,22609200000000000;-30,14332800000000000;"N"
6067;"14365";-51,22458100000000000;-30,15254300000000000;"N"
2970;"14372";-51,17203000000000000;-30,01657400000000000;"N"
5435;"14373";-51,22142800000000000;-30,03355700000000000;"N"
2275;"14374";-51,18638100000000000;-30,04117000000000000;"N"
2186;"14380";-51,20846500000000000;-30,02988800000000000;"N"
2315;"14379";-51,19854400000000000;-30,02146400000000000;"N"
6041;"14383";-51,23198500000000000;-30,02884800000000000;"N"
3441;"14384";-51,13418600000000000;-30,03120500000000000;"N"
4411;"14385";-51,08416000000000000;-30,15548800000000000;"N"
4412;"14387";-51,08413300000000000;-30,15541400000000000;"N"
2650;"14393";-51,17359500000000000;-30,07369600000000000;"N"
3158;"14396";-51,14886100000000000;-30,06129000000000000;"N"
3157;"14397";-51,14895400000000000;-30,06134900000000000;"N"
3160;"14400";-51,14796700000000000;-30,05857700000000000;"N"
3159;"14399";-51,14808400000000000;-30,05868900000000000;"N"
3174;"14402";-51,14763600000000000;-30,05624400000000000;"N"
3176;"14404";-51,14728900000000000;-30,05414800000000000;"N"
3189;"14405";-51,14514800000000000;-30,05084700000000000;"N"
3188;"14406";-51,14520500000000000;-30,05079400000000000;"N"
3190;"14407";-51,14428900000000000;-30,04960400000000000;"N"
3192;"14408";-51,14437000000000000;-30,04958500000000000;"N"
3247;"14410";-51,14316000000000000;-30,04440900000000000;"N"
3155;"14413";-51,14962500000000000;-30,06322200000000000;"N"
3156;"14412";-51,14982500000000000;-30,06335500000000000;"N"
3238;"14414";-51,14368800000000000;-30,04666500000000000;"N"
2781;"14415";-51,15933400000000000;-30,06360800000000000;"N"
570;"14418";-51,25172600000000000;-30,09597500000000000;"N"
5915;"14419";-51,22811800000000000;-30,08650700000000000;"N"
900;"14435";-51,23221700000000000;-30,10884500000000000;"N"
5408;"14424";-51,22789200000000000;-30,03222600000000000;"N"
1002;"14425";-51,22693500000000000;-30,09088100000000000;"N"
2434;"14427";-51,17836400000000000;-30,11360100000000000;"N"
2188;"14430";-51,20878200000000000;-30,02802100000000000;"N"
2147;"14431";-51,20821200000000000;-30,04047100000000000;"N"
2100;"14432";-51,21458600000000000;-30,03345700000000000;"N"
3901;"14433";-51,15290300000000000;-30,01383900000000000;"N"
5361;"14434";-51,22774600000000000;-30,03134900000000000;"N"
5357;"14436";-51,22782800000000000;-30,03134900000000000;"N"
5570;"14437";-51,12149400000000000;-30,03316900000000000;"N"
4171;"14438";-51,11853300000000000;-30,01611800000000000;"N"
4554;"14439";-51,10082200000000000;-30,12166300000000000;"N"
3834;"14441";-51,17825000000000000;-29,98823000000000000;"N"
2353;"14442";-51,18982100000000000;-30,02233700000000000;"N"
6068;"14443";-51,21504500000000000;-30,16568200000000000;"N"
112;"14446";-51,21496900000000000;-30,16597100000000000;"N"
5914;"14450";-51,18927500000000000;-30,21103100000000000;"N"
5994;"14449";-51,18864100000000000;-30,21061500000000000;"N"
6069;"14451";-51,18948100000000000;-30,21107800000000000;"N"
1891;"14456";-51,19441300000000000;-30,07853800000000000;"N"
1876;"14457";-51,19751900000000000;-30,07865200000000000;"N"
1875;"14458";-51,19763200000000000;-30,07894100000000000;"N"
3638;"14459";-51,18990100000000000;-30,00196600000000000;"N"
2301;"14463";-51,19970400000000000;-30,02574800000000000;"N"
2056;"14462";-51,18504900000000000;-30,05463200000000000;"N"
1580;"14464";-51,22653400000000000;-30,03766200000000000;"N"
5906;"14466";-51,07935100000000000;-30,24131300000000000;"N"
4309;"14467";-51,08941100000000000;-30,23741500000000000;"N"
4306;"14468";-51,08772000000000000;-30,23776300000000000;"N"
6023;"14469";-51,09451000000000000;-30,23663800000000000;"N"
4302;"14471";-51,09591000000000000;-30,23301600000000000;"N"
4310;"14474";-51,09903900000000000;-30,22746500000000000;"N"
4301;"14473";-51,09604200000000000;-30,23294400000000000;"N"
4314;"14475";-51,09902900000000000;-30,22267300000000000;"N"
5893;"14477";-51,07837100000000000;-30,24190400000000000;"N"
497;"14479";-51,25017900000000000;-30,12276800000000000;"N"
626;"14480";-51,24792000000000000;-30,12337800000000000;"N"
632;"14483";-51,24378600000000000;-30,12530000000000000;"N"
631;"14484";-51,24428600000000000;-30,12507100000000000;"N"
633;"14485";-51,24291900000000000;-30,12654100000000000;"N"
630;"14486";-51,24196800000000000;-30,12754300000000000;"N"
629;"14487";-51,24193500000000000;-30,12766600000000000;"N"
643;"14488";-51,24012600000000000;-30,12893600000000000;"N"
642;"14489";-51,23944500000000000;-30,12954800000000000;"N"
644;"14490";-51,23696500000000000;-30,13096000000000000;"N"
621;"14491";-51,23597300000000000;-30,13125800000000000;"N"
623;"14492";-51,23468800000000000;-30,13173400000000000;"N"
5407;"14496";-51,22788000000000000;-30,03207800000000000;"N"
1893;"14504";-51,19353400000000000;-30,07777500000000000;"N"
5304;"14498";-51,18050200000000000;-30,05119300000000000;"N"
1900;"14503";-51,19381800000000000;-30,07661400000000000;"N"
6059;"14506";-51,19336800000000000;-30,08148400000000000;"N"
2788;"14507";-51,16707800000000000;-30,05688200000000000;"N"
1444;"14511";-51,22602800000000000;-30,05998300000000000;"N"
922;"14514";-51,22980200000000000;-30,10495000000000000;"N"
981;"14513";-51,23000900000000000;-30,09730100000000000;"N"
4387;"14521";-51,07845800000000000;-30,18283700000000000;"N"
4388;"14522";-51,07833000000000000;-30,18276800000000000;"N"
797;"14532";-51,23459100000000000;-30,11012800000000000;"N"
905;"14527";-51,22998700000000000;-30,10850000000000000;"N"
6073;"14526";-51,22923600000000000;-30,10824200000000000;"N"
6074;"14529";-51,23216100000000000;-30,10923200000000000;"N"
798;"14531";-51,23350200000000000;-30,10972200000000000;"N"
791;"14533";-51,23628900000000000;-30,11075800000000000;"N"
778;"14534";-51,23769400000000000;-30,11127400000000000;"N"
777;"14535";-51,23816300000000000;-30,11135800000000000;"N"
774;"14536";-51,24033400000000000;-30,11220700000000000;"N"
746;"14537";-51,24248500000000000;-30,11296800000000000;"N"
745;"14538";-51,24278600000000000;-30,11299500000000000;"N"
743;"14543";-51,24249300000000000;-30,11421400000000000;"N"
744;"14542";-51,24228000000000000;-30,11392100000000000;"N"
641;"14546";-51,24370700000000000;-30,11471900000000000;"N"
740;"14547";-51,24404800000000000;-30,11475800000000000;"N"
639;"14552";-51,24660900000000000;-30,11567500000000000;"N"
640;"14549";-51,24490500000000000;-30,11503900000000000;"N"
6075;"14551";-51,24476000000000000;-30,11505900000000000;"N"
636;"14553";-51,24787100000000000;-30,11557700000000000;"N"
634;"14554";-51,24831200000000000;-30,11468300000000000;"N"
635;"14556";-51,24824700000000000;-30,11462900000000000;"N"
562;"14557";-51,24982600000000000;-30,10124800000000000;"N"
5499;"14562";-51,21043400000000000;-30,05031100000000000;"N"
3310;"14567";-51,15077200000000000;-30,02758900000000000;"N"
6076;"14568";-51,22668800000000000;-30,03149000000000000;"N"
6077;"14569";-51,22798300000000000;-30,03147500000000000;"N"
5882;"14570";-51,22967900000000000;-30,03149600000000000;"N"
6078;"14571";-51,23027900000000000;-30,03149800000000000;"N"
2174;"14572";-51,21639000000000000;-30,02771600000000000;"N"
2956;"14573";-51,17170900000000000;-30,02785200000000000;"N"
3228;"14574";-51,14850900000000000;-30,04175200000000000;"N"
3311;"14575";-51,15069000000000000;-30,02757100000000000;"N"
3173;"14581";-51,14755600000000000;-30,05626500000000000;"N"
2376;"14580";-51,17584200000000000;-30,14422900000000000;"N"
3239;"14582";-51,14341000000000000;-30,04581100000000000;"N"
6080;"14587";-51,13974600000000000;-29,99770300000000000;"N"
3038;"14594";-51,15537200000000000;-30,03983200000000000;"N"
6088;"14608";-51,19156500000000000;-30,15922000000000000;"N"
6089;"14609";-51,19220900000000000;-30,16039800000000000;"N"
6091;"14611";-51,19364300000000000;-30,16300400000000000;"N"
6090;"14615";-51,19291600000000000;-30,16168800000000000;"N"
6092;"14614";-51,19444200000000000;-30,16441400000000000;"N"
553;"14621";-51,25377200000000000;-30,10496700000000000;"N"
535;"14620";-51,25396500000000000;-30,10840800000000000;"N"
537;"14626";-51,25388300000000000;-30,10732700000000000;"N"
554;"14623";-51,25372200000000000;-30,10519000000000000;"N"
536;"14627";-51,25400200000000000;-30,10781500000000000;"N"
524;"14629";-51,25527700000000000;-30,11233000000000000;"N"
58;"14636";-51,21914800000000000;-30,15210900000000000;"N"
571;"14637";-51,25173800000000000;-30,09589900000000000;"N"
568;"14638";-51,25965400000000000;-30,09698800000000000;"N"
506;"14644";-51,26237800000000000;-30,10509500000000000;"N"
5321;"14647";-51,22642900000000000;-30,03079800000000000;"N"
489;"14646";-51,25344400000000000;-30,11856500000000000;"N"
2576;"14648";-51,12284200000000000;-30,10218400000000000;"N"
1462;"14650";-51,22362500000000000;-30,06514800000000000;"N"
852;"14652";-51,24284500000000000;-30,08232100000000000;"N"
851;"14653";-51,24274100000000000;-30,08247900000000000;"N"
5215;"14654";-51,22706500000000000;-30,02620900000000000;"N"
56;"14662";-51,22001700000000000;-30,15402400000000000;"N"
3195;"14659";-51,13139600000000000;-30,07762300000000000;"N"
6095;"14663";-51,22889900000000000;-30,09749600000000000;"N"
6065;"14668";-51,12323900000000000;-30,01998900000000000;"N"
6097;"14669";-51,12341700000000000;-30,01988000000000000;"N"
6098;"14671";-51,09319600000000000;-29,99734600000000000;"N"
4664;"14670";-51,11355500000000000;-30,03127600000000000;"N"
4997;"14672";-51,09321500000000000;-29,99741700000000000;"N"
6099;"14674";-51,15841000000000000;-30,00513700000000000;"N"
3999;"14676";-51,17176800000000000;-29,97545200000000000;"N"
4169;"14678";-51,11922900000000000;-30,01610900000000000;"N"
3507;"14679";-51,11971700000000000;-30,02031700000000000;"N"
3497;"14680";-51,11991900000000000;-30,02264300000000000;"N"
3485;"14681";-51,12010500000000000;-30,02473700000000000;"N"
3484;"14682";-51,12019000000000000;-30,02692100000000000;"N"
3482;"14683";-51,12028800000000000;-30,02706900000000000;"N"
3480;"14684";-51,12103500000000000;-30,03073800000000000;"N"
6100;"14687";-51,14867000000000000;-30,05508100000000000;"N"
6102;"14694";-51,19237600000000000;-30,05718400000000000;"N"
6103;"14695";-51,19107500000000000;-30,05601600000000000;"N"
6104;"14696";-51,19076100000000000;-30,05663000000000000;"N"
6101;"14698";-51,19192800000000000;-30,05789000000000000;"N"
5442;"14712";-51,22322200000000000;-30,02525200000000000;"N"
281;"14715";-51,18306000000000000;-30,15550400000000000;"N"
694;"14718";-51,21870600000000000;-30,13480500000000000;"N"
2892;"14719";-51,16877500000000000;-30,04857700000000000;"N"
1857;"14720";-51,20282600000000000;-30,04993800000000000;"N"
2070;"14721";-51,21631900000000000;-30,04378500000000000;"N"
6106;"14722";-51,16726500000000000;-30,05471400000000000;"N"
6107;"14723";-51,16886800000000000;-30,05413200000000000;"N"
6108;"14726";-51,18710700000000000;-29,98352800000000000;"N"
3596;"14725";-51,19497600000000000;-30,01307600000000000;"N"
4212;"14729";-51,12826500000000000;-29,99232200000000000;"N"
3779;"14728";-51,17561200000000000;-30,00822800000000000;"N"
5473;"14730";-51,17306400000000000;-30,10593500000000000;"N"
498;"14731";-51,24960300000000000;-30,12279900000000000;"N"
1300;"14736";-51,19222900000000000;-30,08193800000000000;"N"
1296;"14735";-51,19474600000000000;-30,08273600000000000;"N"
945;"14737";-51,22764600000000000;-30,09880900000000000;"N"
6109;"14738";-51,22536600000000000;-30,09964400000000000;"N"
4939;"14748";-51,09471900000000000;-30,00599300000000000;"N"
4926;"14750";-51,09830000000000000;-30,00415500000000000;"N"
4925;"14751";-51,09838200000000000;-30,00414900000000000;"N"
4929;"14752";-51,09806700000000000;-30,00260200000000000;"N"
4930;"14753";-51,09786400000000000;-30,00232200000000000;"N"
4942;"14754";-51,09765900000000000;-30,00062300000000000;"N"
4931;"14755";-51,09774900000000000;-30,00043000000000000;"N"
4961;"14756";-51,09774400000000000;-29,99938000000000000;"N"
4962;"14758";-51,09807000000000000;-29,99638900000000000;"N"
4963;"14759";-51,09816400000000000;-29,99624300000000000;"N"
4958;"14761";-51,10113000000000000;-29,99803000000000000;"N"
4957;"14762";-51,10160800000000000;-29,99813300000000000;"N"
5018;"14764";-51,11379700000000000;-29,98156500000000000;"N"
5022;"14766";-51,11301600000000000;-29,98252700000000000;"N"
4865;"14768";-51,11100900000000000;-29,98580800000000000;"N"
4861;"14770";-51,11016500000000000;-29,98809500000000000;"N"
4888;"14771";-51,10842500000000000;-29,98849600000000000;"N"
4889;"14772";-51,10784700000000000;-29,99002600000000000;"N"
4879;"14773";-51,10805600000000000;-29,99188400000000000;"N"
4878;"14775";-51,10834600000000000;-29,99263800000000000;"N"
4881;"14776";-51,10708600000000000;-29,99431300000000000;"N"
4873;"14778";-51,10705000000000000;-29,99636400000000000;"N"
4876;"14779";-51,10660700000000000;-29,99722500000000000;"N"
4882;"14780";-51,10484900000000000;-29,99763600000000000;"N"
4884;"14782";-51,10313600000000000;-29,99803300000000000;"N"
4978;"14784";-51,09457800000000000;-29,99622500000000000;"N"
4982;"14786";-51,09481900000000000;-29,99444500000000000;"N"
4983;"14787";-51,09518400000000000;-29,99276200000000000;"N"
4984;"14788";-51,09534500000000000;-29,99248000000000000;"N"
4992;"14789";-51,09563600000000000;-29,99118700000000000;"N"
4991;"14790";-51,09643900000000000;-29,99075600000000000;"N"
4990;"14791";-51,09716200000000000;-29,99082000000000000;"N"
4896;"14792";-51,10195400000000000;-29,99102900000000000;"N"
4895;"14793";-51,10356400000000000;-29,99112000000000000;"N"
4894;"14794";-51,10413900000000000;-29,99126300000000000;"N"
4893;"14795";-51,10541600000000000;-29,99134400000000000;"N"
4890;"14796";-51,10616300000000000;-29,99150700000000000;"N"
4229;"14797";-51,12687700000000000;-29,98765000000000000;"N"
4228;"14798";-51,12765800000000000;-29,98776500000000000;"N"
4219;"14801";-51,13055300000000000;-29,98787100000000000;"N"
4226;"14800";-51,12843200000000000;-29,98774100000000000;"N"
4218;"14802";-51,13104300000000000;-29,98797000000000000;"N"
4216;"14803";-51,13330700000000000;-29,98772000000000000;"N"
4217;"14804";-51,13323000000000000;-29,98764700000000000;"N"
4220;"14805";-51,13340300000000000;-29,98640400000000000;"N"
4221;"14806";-51,13351900000000000;-29,98481700000000000;"N"
4223;"14807";-51,13346600000000000;-29,98437600000000000;"N"
4271;"14808";-51,13329700000000000;-29,98136700000000000;"N"
4270;"14809";-51,13344600000000000;-29,98130200000000000;"N"
4272;"14810";-51,13185400000000000;-29,98128500000000000;"N"
4276;"14813";-51,13000100000000000;-29,98110600000000000;"N"
4273;"14812";-51,13177600000000000;-29,98120800000000000;"N"
4279;"14814";-51,12826600000000000;-29,98107700000000000;"N"
4280;"14815";-51,12805400000000000;-29,98099100000000000;"N"
4181;"14817";-51,12213300000000000;-30,00681400000000000;"N"
4187;"14820";-51,12137500000000000;-30,00729900000000000;"N"
6110;"14821";-51,10864300000000000;-30,02099500000000000;"N"
4745;"14822";-51,10257300000000000;-30,02268500000000000;"N"
4393;"14825";-51,06217700000000000;-30,21086000000000000;"N"
4395;"14826";-51,05887300000000000;-30,21208900000000000;"N"
4445;"14829";-51,05000000000000000;-30,21389100000000000;"N"
